3,0.0,0.0,-0.2046783625730994,0.23391812865497075,-0.5380116959064327,0.42105263157894735,-0.783625730994152,0.5964912280701754,-0.9239766081871345,0.7719298245614035,-0.8070175438596491,0.1286549707602339,-1.0,0.07602339181286549,-0.7485380116959064,0.09941520467836257,-0.6257309941520468,0.1111111111111111,-0.7602339181286549,-0.07602339181286549,-0.8830409356725146,-0.11695906432748537,-0.5906432748538012,-0.04093567251461988,-0.5672514619883041,-0.017543859649122806,-0.672514619883041,-0.2631578947368421,-0.783625730994152,-0.30994152046783624,-0.5380116959064327,-0.21637426900584794,-0.5087719298245614,-0.18128654970760233,-0.5672514619883041,-0.43859649122807015,-0.7017543859649122,-0.49122807017543857,-0.52046783625731,-0.391812865497076,-0.4678362573099415,-0.34502923976608185
3,0.0,0.0,-0.21428571428571427,0.24404761904761904,-0.5535714285714286,0.44047619047619047,-0.7976190476190477,0.6309523809523809,-0.9404761904761905,0.8095238095238095,-0.8392857142857143,0.16666666666666666,-1.0,0.10119047619047619,-0.7321428571428571,0.11904761904761904,-0.6488095238095238,0.13690476190476192,-0.7976190476190477,-0.047619047619047616,-0.8928571428571429,-0.09523809523809523,-0.6011904761904762,-0.03571428571428571,-0.6071428571428571,0.0,-0.7202380952380952,-0.25,-0.7976190476190477,-0.2976190476190476,-0.5357142857142857,-0.21428571428571427,-0.5476190476190477,-0.17857142857142858,-0.6309523809523809,-0.44047619047619047,-0.7261904761904762,-0.4880952380952381,-0.5416666666666666,-0.39880952380952384,-0.5119047619047619,-0.34523809523809523
3,0.0,0.0,-0.21341463414634146,0.25,-0.5609756097560976,0.45121951219512196,-0.8109756097560976,0.6585365853658537,-0.9451219512195121,0.8475609756097561,-0.8780487804878049,0.16463414634146342,-1.0,0.10975609756097561,-0.725609756097561,0.12195121951219512,-0.6585365853658537,0.12804878048780488,-0.8414634146341463,-0.06707317073170732,-0.9085365853658537,-0.09146341463414634,-0.6036585365853658,-0.024390243902439025,-0.6219512195121951,-0.006097560975609756,-0.7560975609756098,-0.2804878048780488,-0.8048780487804879,-0.3048780487804878,-0.5365853658536586,-0.21951219512195122,-0.5548780487804879,-0.18902439024390244,-0.6524390243902439,-0.4695121951219512,-0.7134146341463414,-0.5060975609756098,-0.5304878048780488,-0.40853658536585363,-0.5182926829268293,-0.36585365853658536
3,0.0,0.0,-0.20496894409937888,0.2608695652173913,-0.5590062111801242,0.45962732919254656,-0.8012422360248447,0.6583850931677019,-0.9440993788819876,0.8509316770186336,-0.8695652173913043,0.17391304347826086,-1.0,0.09937888198757763,-0.7204968944099379,0.11801242236024845,-0.6521739130434783,0.13664596273291926,-0.8260869565217391,-0.055900621118012424,-0.906832298136646,-0.10559006211180125,-0.5962732919254659,-0.037267080745341616,-0.6024844720496895,-0.006211180124223602,-0.7453416149068323,-0.2670807453416149,-0.8012422360248447,-0.30434782608695654,-0.5279503105590062,-0.2236024844720497,-0.5341614906832298,-0.18012422360248448,-0.639751552795031,-0.45962732919254656,-0.7204968944099379,-0.5031055900621118,-0.5279503105590062,-0.40993788819875776,-0.4968944099378882,-0.35403726708074534
3,0.0,0.0,-0.22424242424242424,0.24848484848484848,-0.5696969696969697,0.45454545454545453,-0.8181818181818182,0.6484848484848484,-0.9575757575757575,0.8424242424242424,-0.8666666666666667,0.18181818181818182,-1.0,0.12121212121212122,-0.7272727272727273,0.13333333333333333,-0.6606060606060606,0.14545454545454545,-0.8303030303030303,-0.048484848484848485,-0.9151515151515152,-0.09696969696969697,-0.6060606060606061,-0.024242424242424242,-0.6181818181818182,0.012121212121212121,-0.7454545454545455,-0.2606060606060606,-0.8181818181818182,-0.3090909090909091,-0.5515151515151515,-0.21818181818181817,-0.5575757575757576,-0.17575757575757575,-0.6424242424242425,-0.4484848484848485,-0.7272727272727273,-0.509090909090909,-0.5454545454545454,-0.40606060606060607,-0.5212121212121212,-0.34545454545454546
3,0.0,0.0,-0.20958083832335328,0.23952095808383234,-0.562874251497006,0.437125748502994,-0.8023952095808383,0.6287425149700598,-0.9401197604790419,0.8143712574850299,-0.8502994011976048,0.16766467065868262,-1.0,0.08982035928143713,-0.7245508982035929,0.10778443113772455,-0.6467065868263473,0.1317365269461078,-0.8143712574850299,-0.059880239520958084,-0.8982035928143712,-0.11377245508982035,-0.5988023952095808,-0.05389221556886228,-0.5988023952095808,-0.005988023952095809,-0.7305389221556886,-0.2634730538922156,-0.7964071856287425,-0.31736526946107785,-0.5389221556886228,-0.23353293413173654,-0.5389221556886228,-0.18562874251497005,-0.6347305389221557,-0.4491017964071856,-0.7305389221556886,-0.5089820359281437,-0.5389221556886228,-0.41916167664670656,-0.5089820359281437,-0.3592814371257485
3,0.0,0.0,-0.20481927710843373,0.25301204819277107,-0.5542168674698795,0.4578313253012048,-0.8012048192771084,0.6506024096385542,-0.9397590361445783,0.8433734939759037,-0.8674698795180723,0.18674698795180722,-1.0,0.10843373493975904,-0.7228915662650602,0.12048192771084337,-0.6566265060240963,0.14457831325301204,-0.8373493975903614,-0.04216867469879518,-0.9036144578313253,-0.09036144578313253,-0.6024096385542169,-0.03614457831325301,-0.608433734939759,0.006024096385542169,-0.7530120481927711,-0.25301204819277107,-0.8132530120481928,-0.29518072289156627,-0.5481927710843374,-0.21686746987951808,-0.5481927710843374,-0.1746987951807229,-0.6566265060240963,-0.4397590361445783,-0.7349397590361446,-0.4939759036144578,-0.5421686746987951,-0.39759036144578314,-0.5180722891566265,-0.3373493975903614
3,0.0,0.0,-0.19393939393939394,0.2545454545454545,-0.5393939393939394,0.46060606060606063,-0.7878787878787878,0.6606060606060606,-0.9333333333333333,0.8424242424242424,-0.8545454545454545,0.17575757575757575,-1.0,0.10303030303030303,-0.7212121212121212,0.11515151515151516,-0.6363636363636364,0.13333333333333333,-0.8181818181818182,-0.048484848484848485,-0.8787878787878788,-0.09696969696969697,-0.5818181818181818,-0.04242424242424243,-0.5818181818181818,0.0,-0.7333333333333333,-0.2545454545454545,-0.793939393939394,-0.30303030303030304,-0.5272727272727272,-0.22424242424242424,-0.5212121212121212,-0.17575757575757575,-0.6303030303030303,-0.4484848484848485,-0.7212121212121212,-0.49696969696969695,-0.5272727272727272,-0.4,-0.4909090909090909,-0.34545454545454546
3,0.0,0.0,-0.21764705882352942,0.2647058823529412,-0.5352941176470588,0.4647058823529412,-0.7764705882352941,0.6470588235294118,-0.9117647058823529,0.8294117647058824,-0.8352941176470589,0.18823529411764706,-1.0,0.11764705882352941,-0.7352941176470589,0.12352941176470589,-0.6411764705882353,0.14705882352941177,-0.8,-0.029411764705882353,-0.9,-0.08235294117647059,-0.611764705882353,-0.029411764705882353,-0.5882352941176471,0.01764705882352941,-0.7176470588235294,-0.23529411764705882,-0.8117647058823529,-0.2823529411764706,-0.5588235294117647,-0.21176470588235294,-0.5294117647058824,-0.1588235294117647,-0.6176470588235294,-0.4176470588235294,-0.7352941176470589,-0.4764705882352941,-0.5529411764705883,-0.38823529411764707,-0.5058823529411764,-0.3235294117647059
3,0.0,0.0,-0.24175824175824176,0.24725274725274726,-0.521978021978022,0.45054945054945056,-0.7252747252747253,0.6318681318681318,-0.8406593406593407,0.7912087912087912,-0.8186813186813187,0.18681318681318682,-1.0,0.15384615384615385,-0.7692307692307693,0.14835164835164835,-0.6538461538461539,0.16483516483516483,-0.7857142857142857,0.0,-0.9120879120879121,-0.038461538461538464,-0.6483516483516484,-0.01098901098901099,-0.6043956043956044,0.02197802197802198,-0.7142857142857143,-0.1813186813186813,-0.8351648351648352,-0.22527472527472528,-0.6043956043956044,-0.17582417582417584,-0.5494505494505495,-0.13736263736263737,-0.6263736263736264,-0.34615384615384615,-0.7747252747252747,-0.4010989010989011,-0.6153846153846154,-0.32967032967032966,-0.5439560439560439,-0.27472527472527475
